0 0 642 2 0.50
0 1 191 16 0.01
0 2 682 20 0.01
0 3 169 25 0.01
0 4 1098 22 0.79
0 5 241 43 0.01
0 6 254 45 0.01
0 7 359 145 0.01
0 8 510 159 0.01
0 9 409 169 0.01
0 10 464 181 0.01
0 11 953 183 0.01
0 12 808 199 0.01
0 13 835 219 0.01
0 14 958 218 0.01
0 15 917 233 0.01
0 16 938 243 0.01
0 17 245 279 0.01
0 18 356 288 0.01
0 19 278 300 0.01
0 20 258 288 0.01
0 21 359 301 0.01
0 22 326 307 0.01
0 23 779 347 0.01
0 24 758 372 0.01
0 25 1021 396 0.01
0 26 1043 409 0.01
0 27 524 437 0.01
0 28 363 437 0.01
0 29 489 449 0.01
0 30 75 462 0.01
0 31 351 462 0.01
0 32 120 468 0.01
0 33 223 483 0.01
0 34 902 498 0.01
0 35 184 499 0.01
0 36 19 503 0.01
0 37 876 506 0.01
0 38 51 513 0.01
0 39 115 524 0.01
0 40 969 554 0.01
0 41 932 554 0.01
0 42 165 568 0.01
0 43 3 570 0.21
0 44 45 581 0.01
0 45 193 598 0.01
0 46 381 640 0.01
0 47 392 675 0.01
0 48 274 672 0.01
0 49 282 683 0.01
1 0 642 2 0.50
1 1 973 1 0.60
1 2 191 19 0.01
1 3 683 21 0.01
1 4 169 22 0.01
1 5 1097 18 0.30
1 6 1096 31 0.40
1 7 249 46 0.01
1 8 358 147 0.01
1 9 510 159 0.01
1 10 402 173 0.01
1 11 465 181 0.01
1 12 952 184 0.01
1 13 808 198 0.01
1 14 835 218 0.01
1 15 959 219 0.01
1 16 919 233 0.01
1 17 939 247 0.01
1 18 243 277 0.01
1 19 357 297 0.01
1 20 278 299 0.01
1 21 256 293 0.01
1 22 327 307 0.01
1 23 779 348 0.01
1 24 758 374 0.01
1 25 1023 395 0.01
1 26 1041 412 0.01
1 27 525 438 0.01
1 28 366 436 0.01
1 29 490 451 0.01
1 30 78 461 0.01
1 31 117 467 0.01
1 32 353 462 0.01
1 33 225 486 0.01
1 34 564 484 0.01
1 35 23 494 0.01
1 36 902 497 0.01
1 37 182 501 0.01
1 38 55 511 0.01
1 39 877 507 0.01
1 40 17 508 0.01
1 41 116 526 0.01
1 42 936 552 0.01
1 43 968 556 0.01
1 44 165 570 0.01
1 45 1 559 0.70
1 46 3 574 0.30
1 47 45 582 0.01
1 48 193 600 0.01
1 49 382 641 0.01
1 50 391 676 0.01
1 51 279 678 0.01
2 0 668 0 0.79
2 1 651 10 0.01
2 2 193 8 0.01
2 3 170 21 0.01
2 4 677 15 0.01
2 5 1096 13 0.21
2 6 190 23 0.01
2 7 1095 28 0.01
2 8 250 47 0.01
2 9 537 128 0.01
2 10 358 147 0.01
2 11 423 147 0.01
2 12 511 156 0.01
2 13 428 156 0.01
2 14 467 178 0.01
2 15 953 182 0.01
2 16 401 182 0.01
2 17 811 198 0.01
2 18 960 217 0.01
2 19 837 218 0.01
2 20 922 231 0.01
2 21 939 248 0.01
2 22 248 279 0.01
2 23 279 298 0.01
2 24 356 298 0.01
2 25 327 305 0.01
2 26 780 347 0.01
2 27 759 373 0.01
2 28 1024 394 0.01
2 29 1042 412 0.01
2 30 370 430 0.01
2 31 527 436 0.01
2 32 491 449 0.01
2 33 79 458 0.01
2 34 356 459 0.01
2 35 118 464 0.01
2 36 226 486 0.01
2 37 903 494 0.01
2 38 19 501 0.01
2 39 183 501 0.01
2 40 57 509 0.01
2 41 876 512 0.01
2 42 119 528 0.01
2 43 129 522 0.01
2 44 939 551 0.01
2 45 969 558 0.01
2 46 4 570 0.01
2 47 163 569 0.01
2 48 47 579 0.01
2 49 194 596 0.01
2 50 382 639 0.01
2 51 393 673 0.01
2 52 282 677 0.01
3 0 967 2 0.50
3 1 169 19 0.01
3 2 190 18 0.01
3 3 1098 6 0.70
3 4 635 20 0.01
3 5 691 19 0.01
3 6 1097 15 0.50
3 7 1098 25 0.70
3 8 685 37 0.01
3 9 1098 33 0.79
3 10 248 48 0.01
3 11 361 136 0.01
3 12 364 148 0.01
3 13 423 151 0.01
3 14 510 157 0.01
3 15 353 157 0.01
3 16 468 176 0.01
3 17 951 183 0.01
3 18 401 182 0.01
3 19 811 200 0.01
3 20 959 217 0.01
3 21 839 219 0.01
3 22 918 233 0.01
3 23 937 248 0.01
3 24 247 280 0.01
3 25 277 296 0.01
3 26 353 298 0.01
3 27 322 302 0.01
3 28 259 296 0.01
3 29 781 346 0.01
3 30 761 372 0.01
3 31 1022 392 0.01
3 32 1041 412 0.01
3 33 368 430 0.01
3 34 531 435 0.01
3 35 493 449 0.01
3 36 81 457 0.01
3 37 354 460 0.01
3 38 118 466 0.01
3 39 226 488 0.01
3 40 904 496 0.01
3 41 18 500 0.01
3 42 184 499 0.01
3 43 53 506 0.01
3 44 876 511 0.01
3 45 131 514 0.01
3 46 936 550 0.01
3 47 968 558 0.01
3 48 123 549 0.01
3 49 3 562 0.21
3 50 163 569 0.01
3 51 47 579 0.01
3 52 3 577 0.11
3 53 195 596 0.01
3 54 380 640 0.01
3 55 393 672 0.01
3 56 282 676 0.01
4 0 244 9 0.01
4 1 634 11 0.01
4 2 666 0 0.89
